"forecast_date","forecast_mean_chl","forecast_median_chl","forecast_sd_chl","forecast_CI95_upper","forecast_CI95_lower","forecast_max","forecast_min","forecast_variance","obs_chl_EXO","forecast_run_day","week"
2019-02-14,8.50077314892512,7.97431211416289,1.10932076737153,10.7013186358055,6.49437026133644,10.9964368663762,7.56896803341865,0.0187736367254952,7.61580418881119,2019-02-07,"1"
2019-02-21,8.53552389842935,8.31535087726545,1.1738298942825,10.916180545806,6.37982099820518,10.7409133144831,6.88921716696099,0.0217530822420595,7.73167833566434,2019-02-07,"2"
