"forecast_date","forecast_mean_chl","forecast_median_chl","forecast_sd_chl","forecast_CI95_upper","forecast_CI95_lower","forecast_max","forecast_min","forecast_variance","obs_chl_EXO","forecast_run_day","week"
2019-02-12,9.47878117395796,9.64734251866184,0.741981176207981,11.0075477149562,8.03660455012818,10.3914928693881,7.51623171161107,0.00837326611954971,9.22300696503497,2019-02-05,"1"
2019-02-19,9.19519128329815,8.9973878320184,1.27841284597734,11.8414023123589,6.80624760857115,10.9535441478239,7.12214154220335,0.0248778159415375,7.04305555555556,2019-02-05,"2"
