"forecast_date","forecast_mean_chl","forecast_median_chl","forecast_sd_chl","forecast_CI95_upper","forecast_CI95_lower","forecast_max","forecast_min","forecast_variance","obs_chl_EXO","forecast_run_day","week"
2018-11-18,4.97716828970271,4.97716828970271,0,4.97716828970271,4.97716828970271,4.97716828970271,4.97716828970271,0,7.236993,2018-11-11,"1"
2018-11-25,7.89889964228669,7.89889964228669,0,7.89889964228669,7.89889964228669,7.89889964228669,7.89889964228669,0,4.48936620422535,2018-11-11,"2"
