"forecast_date","forecast_mean_chl","forecast_median_chl","forecast_sd_chl","forecast_CI95_upper","forecast_CI95_lower","forecast_max","forecast_min","forecast_variance","obs_chl_EXO","forecast_run_day","week"
2019-01-24,7.26552142352181,7.26552142352181,0,7.26552142352181,7.26552142352181,7.26552142352181,7.26552142352181,0,9.14521128169014,2019-01-17,"1"
2019-01-31,7.08895985935081,7.08895985935081,0,7.08895985935081,7.08895985935081,7.08895985935081,7.08895985935081,0,8.36407141428571,2019-01-17,"2"
