"forecast_date","forecast_mean_chl","forecast_median_chl","forecast_sd_chl","forecast_CI95_upper","forecast_CI95_lower","forecast_max","forecast_min","forecast_variance","obs_chl_EXO","forecast_run_day","week"
2019-04-02,6.26842985976708,6.26842985976708,0,6.26842985976708,6.26842985976708,6.26842985976708,6.26842985976708,0,3.4720979020979,2019-03-26,"1"
2019-04-09,6.85254786031556,6.85254786031556,0,6.85254786031556,6.85254786031556,6.85254786031556,6.85254786031556,0,2.42409722222222,2019-03-26,"2"
