"forecast_date","forecast_mean_chl","forecast_median_chl","forecast_sd_chl","forecast_CI95_upper","forecast_CI95_lower","forecast_max","forecast_min","forecast_variance","obs_chl_EXO","forecast_run_day","week"
2019-06-04,1.94022355505614,1.51616472128126,1.69401205147268,6.36803145086019,0.0399663045197283,9.30905648238533,0.0308776019148332,0.244414764161276,3.14097902097902,2019-05-28,"1"
2019-06-11,3.2475346316557,2.62246214634442,2.7602804682379,10.1462732980541,0.0314892511680855,13.9797801861371,0.0308320800149141,0.35611733938526,2.86401408450704,2019-05-28,"2"
