"forecast_date","forecast_mean_chl","forecast_median_chl","forecast_sd_chl","forecast_CI95_upper","forecast_CI95_lower","forecast_max","forecast_min","forecast_variance","obs_chl_EXO","forecast_run_day","week"
2018-09-17,8.29766765647512,7.52145101816424,4.14673848531106,17.6370905761127,1.91146731547867,23.3790725956473,0.312597941236758,0.285577343989443,9.57489360283688,2018-09-10,"1"
2018-09-24,7.80075480080686,7.15261175135015,4.12353479244088,17.0219981638864,1.61466143226804,29.1865646226413,0.593870775686255,0.293499745098568,5.40555555555556,2018-09-10,"2"
