"forecast_date","forecast_mean_chl","forecast_median_chl","forecast_sd_chl","forecast_CI95_upper","forecast_CI95_lower","forecast_max","forecast_min","forecast_variance","obs_chl_EXO","forecast_run_day","week"
2019-04-14,4.99141598644633,4.51558578114645,2.92347985794774,12.0508380252169,0.623999207709562,16.7701226812037,0.0316116496119981,0.260317565538789,6.91513890972222,2019-04-07,"1"
2019-04-21,5.139137616377,4.36871975562202,3.48825986636399,13.5206475315235,0.344379206523653,18.9293566575952,0.0601614157565803,0.346839745788161,6.19721428571429,2019-04-07,"2"
