"forecast_date","forecast_mean_chl","forecast_median_chl","forecast_sd_chl","forecast_CI95_upper","forecast_CI95_lower","forecast_max","forecast_min","forecast_variance","obs_chl_EXO","forecast_run_day","week"
2019-03-30,5.50969215980488,5.48256450298883,1.08582269204114,7.7654879695932,3.55609172998726,9.06673276165314,2.59328027023454,0.029222366983805,3.46541666666667,2019-03-23,"1"
2019-04-06,7.53585044417986,7.46535473683994,1.16502130312812,9.94229414861043,5.38683188587031,10.9994960175122,4.63651373187454,0.0248930744458681,2.80180555555556,2019-03-23,"2"
