"forecast_date","forecast_mean_chl","forecast_median_chl","forecast_sd_chl","forecast_CI95_upper","forecast_CI95_lower","forecast_max","forecast_min","forecast_variance","obs_chl_EXO","forecast_run_day","week"
2019-02-05,10.5812035620454,9.84040789464565,4.12175884961847,19.4493598311538,3.91103492563236,26.9002285147416,2.95507166557972,0.212545940426744,7.70027972727273,2019-01-29,"1"
2019-02-12,9.56688410368744,8.94360591077215,4.26839806069169,19.1626436616285,2.73123215992944,28.4680351536271,1.80269407952836,0.266903079803122,9.22300696503497,2019-01-29,"2"
